tipo_cliente,total_servicos_cliente,valor_total_gasto,dias_desde_ultimo_servico,servicos_unicos_utilizados,idade_veiculo,HIST_LICENCIAMENTO,HIST_TRANSFERENCIA,HIST_VISTORIA,HIST_REVISTORIA,HIST_EMISSAO_APTVE,HIST_EMISSAO_CRLV,HIST_PLACA_CARRO,HIST_PLACA_MOTO,HIST_PLACA_REBOQUE,HIST_DESBLOQUEIOS,HIST_CONSULTA_TOTAL,HIST_DECLARACOES,target_service
Cliente Final,3,180.0,164,1,3,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,40.0,852,1,22,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,3,180.0,528,1,18,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,604,1,6,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,3,180.0,523,1,17,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,3,120.0,169,1,20,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,934,1,19,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,2,140.0,31,2,24,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,206,1,17,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,550,1,21,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,0,0.0,1920,0,10,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,148,1,10,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,551,1,14,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,876,1,8,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,5,300.0,514,1,25,5,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,564,1,4,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,891,1,11,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,4,160.0,160,1,18,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,2125,0,4,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,0,0.0,1983,0,7,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,0,0.0,1268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,5,300.0,150,1,24,5,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,2,80.0,512,1,7,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,226,1,14,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,0,0.0,923,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,503,1,25,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,164,1,6,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,2,80.0,211,1,25,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,549,1,11,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,4,160.0,162,1,15,4,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,184,1,9,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,500,1,2,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,4,220.0,128,2,20,3,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,216,1,22,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,4,240.0,271,1,17,4,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,945,1,5,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,3,180.0,534,1,22,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,0,0.0,924,0,9,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,240.0,572,3,20,1,1,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,209,1,3,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,2,120.0,177,1,16,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,120.0,575,1,1,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,0,0.0,644,0,9,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,2,80.0,490,1,2,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,3,180.0,251,1,5,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,100.0,119,1,22,0,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,180.0,6,2,7,2,1,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,1,40.0,245,1,22,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,0,0.0,2100,0,6,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,172,1,8,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,0,0.0,1420,0,4,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,1,60.0,606,1,3,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,5,340.0,206,2,24,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,4,280.0,207,2,24,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,573,1,9,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,0,0.0,2560,0,10,0,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,3,180.0,613,1,1,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,0,0.0,1255,0,2,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,5,320.0,256,2,14,3,2,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,582,1,11,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,4,160.0,139,1,10,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,858,1,21,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,561,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,3,180.0,228,1,5,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,0,0.0,2783,0,3,0,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,2,80.0,604,1,9,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,4,240.0,141,1,14,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,894,1,12,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,40.0,953,1,8,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,40.0,921,1,5,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,0,0.0,905,0,6,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,3,120.0,216,1,14,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,148,1,10,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,2,80.0,208,1,17,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,3,180.0,922,1,15,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,1,40.0,552,1,19,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,162,1,9,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,2,120.0,185,1,16,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,543,1,18,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,547,1,21,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,2,80.0,156,1,8,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,521,1,4,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,1,60.0,935,1,11,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,220,1,6,1,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Parceiro,2,140.0,475,2,11,1,1,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,3,180.0,151,1,22,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,537,1,19,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,2,80.0,305,1,2,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,6,360.0,144,1,17,6,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,1,40.0,291,1,6,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,2059,0,9,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,3,120.0,538,1,24,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,981,1,8,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,307,1,22,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,153,1,3,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,2,80.0,636,1,8,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,180.0,171,2,9,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,974,1,6,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,236,1,11,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,6,300.0,409,2,21,5,1,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,3,180.0,655,1,3,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,120.0,236,1,13,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,4,240.0,154,1,19,4,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,2,120.0,621,1,13,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,529,1,22,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,5,300.0,167,1,12,5,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,40.0,684,1,18,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,960,2,21,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,2,80.0,168,1,20,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,977,1,21,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,4,160.0,158,1,20,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,0,0.0,2806,0,6,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,297,1,9,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,5,300.0,167,1,21,5,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,282,1,6,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,7,420.0,180,1,25,7,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,4,240.0,211,1,4,4,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,0,0.0,2001,0,3,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,4,160.0,534,1,1,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,166,1,4,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,590,1,5,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,2,80.0,642,1,2,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,208,1,20,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,2,80.0,509,1,12,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,1,60.0,961,1,19,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,1,60.0,950,1,10,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,984,1,13,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,509,1,16,1,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,0,0.0,2479,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DECLARACOES
Cliente Final,2,120.0,509,1,1,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,4,240.0,145,1,22,4,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,1,60.0,573,1,3,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,151,1,25,2,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,3,120.0,309,1,1,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,3,120.0,241,1,15,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,2,120.0,241,1,6,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,992,1,11,1,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,964,1,4,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Parceiro,0,0.0,1762,0,24,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,1008,1,12,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,251,1,14,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,244,1,20,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,4,240.0,176,1,20,4,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,0,0.0,2576,0,8,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,145,1,25,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,80.0,195,1,16,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,3,180.0,688,1,21,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,4,280.0,560,3,17,2,1,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,144,1,6,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,80.0,204,1,20,2,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,1,60.0,323,1,15,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,0,0.0,782,0,13,0,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,2,120.0,249,1,24,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,180.0,849,2,25,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,580,1,21,1,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Parceiro,2,80.0,178,1,20,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,0,0.0,1418,0,12,0,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,5,300.0,551,1,22,5,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,549,1,4,2,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,2,80.0,598,1,18,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,3,180.0,149,1,20,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,3,180.0,295,2,19,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,576,1,7,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,880,1,25,1,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,2,120.0,526,1,15,2,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,6,360.0,178,1,8,6,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,1,60.0,1001,1,17,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,2,120.0,664,1,10,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,6,240.0,211,1,19,6,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,80.0,657,1,16,2,0,0,0,0,0,0,0,0,0,0,0,DISTRATO
Cliente Final,3,180.0,161,1,24,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,5,300.0,181,1,12,5,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,1,60.0,919,1,9,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,3,180.0,334,2,17,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,3,120.0,543,1,20,3,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,1,40.0,574,1,10,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,192,1,2,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,157,1,20,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Parceiro,2,140.0,791,2,9,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,296,1,23,1,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,0,0.0,760,0,8,0,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Cliente Final,3,180.0,157,1,9,3,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,599,1,2,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,2,120.0,609,1,17,2,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,1,60.0,272,1,10,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,223,1,24,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,3,180.0,985,1,7,3,0,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,243,1,6,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,5,300.0,268,1,3,5,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,1,60.0,930,1,6,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,1,40.0,671,1,18,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,80.0,207,1,16,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,5,300.0,243,1,23,5,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,3,180.0,530,1,6,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,5,300.0,221,1,9,5,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,2,120.0,649,1,18,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,0,0.0,1434,0,8,0,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,3,120.0,191,1,23,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,1,40.0,972,1,12,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,172,1,18,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,0,0.0,2021,0,7,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,1,60.0,634,1,2,1,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,3,180.0,264,1,1,3,0,0,0,0,0,0,0,0,0,0,0,VISTORIA
Cliente Final,3,180.0,225,1,21,3,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Parceiro,3,180.0,176,2,19,2,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,187,1,1,3,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Parceiro,1,40.0,894,1,13,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,3,180.0,572,1,1,3,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,2,140.0,637,2,20,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,648,1,18,2,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,928,1,13,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Cliente Final,6,360.0,315,1,2,6,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,3,180.0,254,1,22,3,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Parceiro,3,120.0,696,1,6,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,215,1,16,2,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,2,140.0,75,2,4,1,1,0,0,0,0,0,0,0,0,0,0,VISTORIA
Parceiro,1,40.0,676,1,18,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Parceiro,2,80.0,645,1,11,2,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,2,120.0,168,1,9,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,2,120.0,161,1,11,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_DE_ESTAMPAGEM
Cliente Final,1,60.0,956,1,9,1,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,0,0.0,2145,0,21,0,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,344,1,14,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,3,180.0,579,1,17,3,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,1,60.0,343,1,17,1,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,6,360.0,187,1,23,6,0,0,0,0,0,0,0,0,0,0,0,LIBERACAO_DO_PATIO
Cliente Final,3,180.0,604,1,14,3,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Cliente Final,2,120.0,308,1,23,2,0,0,0,0,0,0,0,0,0,0,0,AUTORIZACAO_PREVIA
Cliente Final,0,0.0,2659,0,3,0,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Cliente Final,3,180.0,283,1,18,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,4,160.0,258,1,10,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Parceiro,4,160.0,196,1,18,4,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,270,1,14,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,1,60.0,341,1,7,1,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Cliente Final,1,60.0,665,1,20,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,4,220.0,203,2,8,3,1,0,0,0,0,0,0,0,0,0,0,CONSULTA_TOTAL
Cliente Final,1,60.0,611,1,12,1,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Cliente Final,3,180.0,218,1,11,3,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Cliente Final,1,60.0,592,1,12,1,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Parceiro,3,120.0,215,1,9,3,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,80.0,583,1,22,2,0,0,0,0,0,0,0,0,0,0,0,INMETRO
Parceiro,4,160.0,197,1,21,4,0,0,0,0,0,0,0,0,0,0,0,DESBLOQUEIOS
Cliente Final,4,240.0,297,1,20,4,0,0,0,0,0,0,0,0,0,0,0,PLACA_MOTO
Cliente Final,1,60.0,328,1,25,1,0,0,0,0,0,0,0,0,0,0,0,LICENCIAMENTO
Parceiro,1,40.0,287,1,2,1,0,0,0,0,0,0,0,0,0,0,0,PLACA_CARRO
Cliente Final,2,120.0,590,1,17,2,0,0,0,0,0,0,0,0,0,0,0,REVISTORIA
Parceiro,2,140.0,1006,2,9,1,1,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
Parceiro,2,140.0,200,2,23,1,1,0,0,0,0,0,0,0,0,0,0,PLACA_REBOQUE
Cliente Final,3,180.0,260,1,7,3,0,0,0,0,0,0,0,0,0,0,0,CADASTRO_DE_MOTOR
Parceiro,7,340.0,193,2,18,6,1,0,0,0,0,0,0,0,0,0,0,EMISSAO_APTVE
Parceiro,0,0.0,1352,0,5,0,0,0,0,0,0,0,0,0,0,0,0,EMISSAO_CRLV
Parceiro,0,0.0,949,0,9,0,0,0,0,0,0,0,0,0,0,0,0,TRANSFERENCIA
